2023-12-19 13:09:55.131000,com.example.nextapp
2023-12-19 13:10:06.356000,com.sec.android.app.myfiles
2023-12-19 13:13:26.720000,com.example.nextapp
2023-12-19 13:13:54.217000,com.sec.android.app.myfiles
2023-12-19 13:20:45.341000,com.example.nextapp
2023-12-19 13:20:50.953000,com.spotify.music
2023-12-19 13:21:20.448000,com.android.vending
2023-12-19 13:27:05.860000,com.example.nextapp
2023-12-19 13:27:12.045000,com.spotify.music
2023-12-19 13:27:35.938000,com.sec.android.app.clockpackage
2023-12-19 13:28:09.625000,com.sec.android.app.launcher
2023-12-19 13:28:37.823000,com.samsung.android.dialer
2023-12-19 13:30:06.835000,com.example.nextapp
2023-12-19 13:30:24.360000,com.spotify.music
2023-12-19 13:31:19.794000,com.example.nextapp
2023-12-19 13:31:23.814000,com.spotify.music
2023-12-19 13:31:44.043000,com.sec.android.app.launcher
2023-12-19 13:31:55.621000,com.sec.android.app.myfiles
2023-12-19 13:32:19.585000,com.sec.android.app.launcher
2023-12-19 13:32:46.040000,com.android.vending
2023-12-19 13:33:25.956000,com.samsung.android.dialer
2023-12-19 13:34:00.187000,com.sec.android.app.launcher
2023-12-19 13:34:06.898000,com.facebook.orca
2023-12-19 13:34:45.945000,com.android.vending
2023-12-19 13:35:14.105000,com.sec.android.app.launcher
2023-12-19 13:35:36.321000,com.chess
2023-12-19 13:36:05.382000,com.sec.android.app.launcher
2023-12-19 13:36:43.140000,com.chess
2023-12-19 13:36:59.103000,eu.erazem.szjevec
2023-12-19 13:37:34.174000,com.sec.android.app.launcher
2023-12-19 13:37:40.238000,com.example.nextapp
2023-12-19 13:37:57.793000,com.sec.android.app.launcher
2023-12-19 13:38:15.955000,com.spotify.music
2023-12-19 13:39:05.086000,umito.android.minipiano
2023-12-19 13:39:21.390000,com.example.nextapp
2023-12-19 13:39:28.852000,com.spotify.music
2023-12-19 13:39:52.024000,umito.android.minipiano
2023-12-19 13:40:14.315000,com.sec.android.app.launcher
2023-12-19 13:41:18.941000,com.example.nextapp
2023-12-19 13:43:28.099000,com.sec.android.app.launcher
2023-12-19 13:51:41.782000,com.whatsapp
2023-12-19 13:53:01.019000,com.sec.android.app.launcher
2023-12-19 13:53:20.053000,com.google.android.youtube
2023-12-19 13:54:29.211000,com.whatsapp
2023-12-19 13:58:28.794000,com.google.android.youtube
2023-12-19 14:07:05.130000,com.spotify.music
2023-12-19 14:19:56.815000,com.google.android.apps.maps
2023-12-19 14:33:37.449000,com.whatsapp
2023-12-19 14:34:06.373000,com.sec.android.gallery3d
2023-12-19 14:34:34.250000,com.facebook.orca
2023-12-19 14:35:27.779000,com.sec.android.app.launcher
2023-12-19 14:37:48.070000,com.sec.android.app.launcher
2023-12-19 14:38:30.424000,com.google.android.apps.maps
2023-12-19 14:39:17.467000,com.spotify.music
2023-12-19 14:39:33.182000,com.margento.urbanaplus
2023-12-19 14:40:05.705000,com.sec.android.app.launcher
2023-12-19 14:40:22.302000,com.snapchat.android
2023-12-19 14:40:46.624000,com.sec.android.app.launcher
2023-12-19 14:41:05.605000,com.spotify.music
2023-12-19 14:46:03.509000,com.margento.urbanaplus
2023-12-19 14:46:17.960000,com.spotify.music
2023-12-19 14:47:34.832000,com.sec.android.app.launcher
2023-12-19 14:47:40.463000,com.google.android.youtube
2023-12-19 14:49:31.981000,com.spotify.music
2023-12-19 14:50:39.252000,com.google.android.youtube
2023-12-19 14:51:51.701000,com.sec.android.app.launcher
2023-12-19 14:51:57.461000,com.spotify.music
2023-12-19 14:53:55.594000,org.telegram.messenger
2023-12-19 14:54:20.558000,com.spotify.music
2023-12-19 14:58:48.391000,com.google.android.apps.maps
2023-12-19 15:01:52.035000,com.spotify.music
2023-12-19 15:05:07.564000,com.whatsapp
2023-12-19 15:05:17.969000,com.spotify.music
2023-12-19 15:05:59.733000,com.google.android.youtube
2023-12-19 15:05:59.733000,com.google.android.youtube
2023-12-19 15:26:24.956000,com.snapchat.android
2023-12-19 15:26:30.876000,com.google.android.youtube
2023-12-19 15:44:15.908000,com.spotify.music
2023-12-19 15:45:19.474000,com.sec.android.app.launcher
2023-12-19 15:45:23.329000,com.google.android.packageinstaller
2023-12-19 15:45:46.827000,com.sec.android.app.launcher
2023-12-19 15:47:58.526000,com.google.android.youtube
2023-12-19 15:54:44.327000,com.spotify.music
2023-12-19 16:01:11.518000,com.facebook.orca
2023-12-19 16:01:41.245000,com.sec.android.app.launcher
2023-12-19 16:02:07.866000,com.whatsapp
2023-12-19 16:02:39.385000,com.sec.android.app.launcher
2023-12-19 16:03:19.988000,com.facebook.orca
2023-12-19 16:04:51.831000,com.whatsapp
2023-12-19 16:05:54.956000,com.facebook.orca
2023-12-19 16:07:25.752000,com.sec.android.app.launcher
2023-12-19 16:07:37.787000,com.whatsapp
2023-12-19 16:10:23.205000,com.caisseepargne.android.mobilebanking
2023-12-19 16:11:58.589000,com.sec.android.app.launcher
2023-12-19 16:14:28.820000,com.whatsapp
2023-12-19 16:21:07.260000,com.sec.android.app.launcher
2023-12-19 16:22:17.930000,com.whatsapp
2023-12-19 16:22:54.447000,com.android.chrome
2023-12-19 16:24:48.682000,com.whatsapp
2023-12-19 16:27:43.660000,com.android.chrome
2023-12-19 16:28:40.447000,com.sec.android.app.launcher
2023-12-19 16:29:22.748000,com.whatsapp
2023-12-19 16:34:51.707000,com.sec.android.app.launcher
2023-12-19 16:34:51.707000,com.sec.android.app.launcher
2023-12-19 16:50:10.155000,com.spotify.music
2023-12-19 16:51:11.942000,com.snapchat.android
2023-12-19 16:51:35.779000,com.sec.android.app.launcher
2023-12-19 16:54:59.366000,com.snapchat.android
2023-12-19 16:55:17.269000,com.spotify.music
2023-12-19 17:00:03.825000,com.facebook.orca
2023-12-19 17:00:41.586000,com.whatsapp
2023-12-19 17:13:41.143000,com.sec.android.app.launcher
2023-12-19 17:13:42.815000,com.whatsapp
