2023-12-23 21:14:51.175000,com.example.nextapp
2023-12-23 21:15:07.862000,com.android.settings
2023-12-23 21:20:45.478000,com.example.nextapp
2023-12-23 21:21:01.091000,com.android.settings.intelligence
2023-12-23 21:21:11.959000,com.android.settings
2023-12-23 21:22:01.709000,com.android.settings.intelligence
2023-12-23 21:22:44.286000,com.sec.android.app.camera
2023-12-23 21:23:23.010000,com.sec.android.app.launcher
2023-12-23 21:24:31.051000,com.sec.android.app.launcher
2023-12-23 21:24:31.051000,com.sec.android.app.launcher
2023-12-23 21:24:31.051000,com.sec.android.app.launcher
2023-12-23 21:24:31.051000,com.sec.android.app.launcher
2023-12-23 21:24:31.051000,com.sec.android.app.launcher
2023-12-23 21:24:31.051000,com.sec.android.app.launcher
2023-12-23 21:24:31.051000,com.sec.android.app.launcher
2023-12-24 09:22:44.012000,com.sec.android.app.camera
2023-12-24 09:52:34.817000,com.sec.android.app.camera
2023-12-24 11:11:43.773000,com.sec.android.app.camera
2023-12-24 14:10:53.962000,com.viber.voip
2023-12-24 14:11:07.086000,com.sec.android.app.launcher
2023-12-24 14:11:16.238000,com.sec.android.gallery3d
2023-12-24 14:13:09.585000,com.samsung.android.messaging
2023-12-24 14:13:14.467000,com.android.chrome
2023-12-24 14:15:47.388000,com.samsung.android.messaging
2023-12-24 14:16:11.624000,com.samsung.android.messaging
2023-12-24 14:16:17.778000,com.sec.android.gallery3d
2023-12-24 14:17:41.798000,com.android.chrome
2023-12-24 14:22:52.253000,com.sec.android.app.launcher
2023-12-24 14:24:03.196000,com.samsung.android.app.galaxyfinder
2023-12-24 14:49:49.985000,com.android.chrome
2023-12-24 14:50:52.078000,com.sec.android.app.launcher
2023-12-24 14:50:52.856000,com.android.chrome
2023-12-24 14:51:52.066000,com.sec.android.app.launcher
2023-12-24 14:52:04.525000,com.android.chrome
2023-12-24 14:54:16.588000,com.sec.android.app.launcher
2023-12-24 14:54:21.798000,com.sec.android.gallery3d
2023-12-24 14:54:55.015000,com.samsung.android.video
2023-12-24 14:55:31.016000,com.android.chrome
2023-12-24 14:57:46.743000,com.sec.android.app.launcher
2023-12-24 14:57:52.658000,com.android.chrome
2023-12-24 14:59:01.393000,com.sec.android.app.launcher
2023-12-24 15:00:53.757000,com.sec.android.gallery3d
2023-12-24 15:01:41.152000,com.samsung.android.messaging
2023-12-24 15:01:41.152000,com.samsung.android.messaging
2023-12-24 16:40:18.814000,com.samsung.android.dialer
2023-12-24 16:40:36.135000,com.sec.android.app.launcher
2023-12-24 16:40:48.129000,com.android.chrome
2023-12-24 16:41:52.202000,com.samsung.android.dialer
2023-12-24 18:15:08.165000,com.sec.android.gallery3d
2023-12-24 18:15:28.903000,com.sec.android.gallery3d
2023-12-24 20:24:55.128000,com.sec.android.app.launcher
2023-12-24 20:25:00.243000,com.sec.android.gallery3d
2023-12-25 08:37:59.178000,com.sec.android.gallery3d
2023-12-25 08:38:40.749000,com.android.chrome
2023-12-25 08:46:47.982000,com.sec.android.app.launcher
2023-12-25 08:46:52.865000,com.sec.android.gallery3d
2023-12-25 08:50:21.929000,com.samsung.android.messaging
2023-12-25 08:50:25.900000,com.sec.android.app.launcher
